date,SPX,FTSE,DAX,N225,HSI,CAC
2014-04-04,-0.0125372880,0.0069934276,0.0069530032,-0.0005381115,-0.0024373944,0.0079157370
2014-04-07,-0.0107501124,-0.0108728556,-0.0190722275,-0.0169227179,-0.0059053405,-0.0108081588
2014-04-08,0.0037505538,-0.0048468337,-0.0021091250,-0.0136384481,0.0098234274,-0.0025360228
2014-04-09,0.0109182127,0.0068126149,0.0016394389,-0.0210304634,0.0108952311,0.0040340753
2014-04-10,-0.0208847956,0.0009644798,-0.0054499963,0.0000300487,0.0150500573,-0.0065703450
2014-04-11,-0.0094867737,-0.0120897026,-0.0147283738,-0.0237809410,-0.0079061811,-0.0107919965
2014-04-14,0.0082172862,0.0033679700,0.0025635147,-0.0035737443,0.0015284605,0.0042832789
2014-04-15,0.0067573078,-0.0064096279,-0.0177167738,0.0062292176,-0.0159531314,-0.0089427355
2014-04-16,0.0104884906,0.0065121831,0.0157090591,0.0300690036,0.0010916905,0.0138792174
2014-04-17,0.0013638529,0.0062421567,0.0098617107,-0.0000103633,0.0028300335,0.0059355242
2014-04-22,0.0078827109,0.0085279160,0.0202322796,-0.0019948453,-0.0012987801,0.0118235894
2014-04-23,-0.0022133139,-0.0010625295,-0.0058228011,0.0109460367,-0.0097242610,-0.0073881203
2014-04-24,0.0017169606,0.0042398615,0.0004703655,-0.0097124075,0.0023616617,0.0063939449
2014-04-25,-0.0080963910,-0.0025809048,-0.0154084007,0.0016848003,-0.0150367628,-0.0080164829
2014-04-28,0.0032360359,0.0021688080,0.0047662936,-0.0097738414,-0.0040947592,0.0038031751
2014-04-30,0.0077670183,0.0119100627,0.0166064083,0.0011113960,0.0000651261,0.0060217850
2014-05-02,-0.0014915134,0.0062536729,-0.0049161517,0.0107241492,0.0057241975,-0.0065116279
2014-05-07,-0.0015575947,-0.0038109757,-0.0036332833,-0.0293314393,-0.0231084760,-0.0026311201
2014-05-08,-0.0013736249,0.0063121510,0.0090429445,0.0092871016,0.0041781610,0.0136739265
2014-05-09,0.0015194764,-0.0036114380,-0.0027010632,0.0025282495,0.0011847302,-0.0066471827
2014-05-12,0.0096727376,0.0054588247,0.0126295877,-0.0035261802,0.0182325993,0.0036562641
2014-05-13,0.0004217577,0.0031087150,0.0053563454,0.0195003723,0.0040774898,0.0025302632
2014-05-14,-0.0047010051,0.0007856575,-0.0000041047,-0.0013643025,0.0103071200,-0.0008834546
2014-05-15,-0.0093618070,-0.0054663223,-0.0100815989,-0.0074657503,0.0065576476,-0.0124659774
2014-05-16,0.0037469652,0.0021780617,-0.0027910166,-0.0141010740,-0.0007896410,0.0025533831
2014-05-19,0.0038447865,-0.0016336106,0.0031456772,-0.0063951222,-0.0003702809,0.0030249403
2014-05-20,-0.0064983981,-0.0062238987,-0.0021025728,0.0049127093,0.0057336514,-0.0038949896
2014-05-21,0.0081160990,0.0027932961,0.0060991338,-0.0023502302,0.0000805723,0.0037462659
2014-05-22,0.0023622299,-0.0000586281,0.0023757834,0.0210523102,0.0051338924,0.0020541765
2014-05-23,0.0042483919,-0.0007037933,0.0048451851,0.0086749689,0.0005271297,0.0033361413
2014-05-27,0.0059878059,0.0042695059,0.0176914797,0.0120555636,-0.0009387236,0.0081457549
2014-05-28,-0.0011140717,0.0009204361,-0.0001660216,0.0023523806,0.0059155656,0.0004150081
2014-05-29,0.0053671103,0.0029337355,-0.0000271181,0.0007340718,-0.0030281015,-0.0002471776
2014-05-30,0.0018436779,-0.0039002526,0.0004396000,-0.0033606311,0.0031077500,-0.0024147264
2014-06-03,0.0003483335,-0.0011980708,-0.0023663541,0.0274644399,0.0090716508,-0.0035135828
2014-06-04,0.0018916635,-0.0025890771,0.0006985755,0.0022422110,-0.0059820485,-0.0005972750
2014-06-05,0.0065252796,-0.0007479684,0.0021316470,0.0007572463,-0.0018163142,0.0106043058
2014-06-06,0.0046277587,0.0065605335,0.0039566771,-0.0001412448,-0.0068655339,0.0071206989
2014-06-09,0.0009387712,0.0024495938,0.0021466951,0.0031013478,0.0072533094,0.0017462978
2014-06-10,-0.0002459836,-0.0002036222,0.0020152530,-0.0085427265,0.0085766100,0.0012812658
2014-06-11,-0.0035370410,-0.0050483291,-0.0078763397,0.0049804376,-0.0025069404,-0.0086812049
2014-06-12,-0.0070888935,0.0006141624,-0.0011165415,-0.0063671867,-0.0035373655,-0.0001558603
2014-06-13,0.0031345617,-0.0095278740,-0.0025989393,0.0083019547,0.0062200763,-0.0024416207
2014-06-16,0.0008367052,-0.0034376142,-0.0029143576,-0.0108988972,-0.0007933387,-0.0073140951
2014-06-17,0.0021725691,0.0018061331,0.0036766406,0.0028580231,-0.0041664072,0.0057693419
2014-06-18,0.0077188813,0.0017438513,0.0010090164,0.0093369632,-0.0009424895,-0.0012565298
2014-06-19,0.0012774786,0.0043519310,0.0074186781,0.0162320456,-0.0006035028,0.0072113141
2014-06-20,0.0017300583,0.0025117283,-0.0016753064,-0.0007642804,0.0011364979,-0.0047556443
2014-06-23,-0.0001324641,-0.0036043042,-0.0066405044,0.0012938829,-0.0167823137,-0.0056745411
2014-06-24,-0.0064353106,-0.0019851189,0.0017296941,0.0004528489,0.0033251790,0.0006134374
2014-06-25,0.0048975112,-0.0078826007,-0.0070768275,-0.0071298238,-0.0006093101,-0.0127789737
2014-06-26,-0.0011788840,0.0002227635,-0.0063691935,0.0027432339,0.0144809208,-0.0047012093
2014-06-27,0.0019108686,0.0033703593,0.0010473876,-0.0139458713,0.0010211926,-0.0005945650
2014-06-30,-0.0003722567,-0.0020568680,0.0018237474,0.0044451546,-0.0013263055,-0.0031891868
2014-07-02,0.0073409828,0.0107504561,0.0079526756,0.0137098504,0.0154759501,0.0049471317
2014-07-03,0.0054795081,0.0071592474,0.0119217983,-0.0014105225,-0.0007719737,0.0101602949
2014-07-07,-0.0039235219,-0.0060741412,-0.0122997398,0.0020295675,0.0004028852,-0.0187354939
2014-07-08,-0.0070488020,-0.0124569502,-0.0134665298,-0.0042283901,0.0000195803,-0.0143516632
2014-07-09,0.0046442679,-0.0030422201,0.0036356772,-0.0007678889,-0.0155178045,0.0039861692
2014-07-10,-0.0041310719,-0.0067877490,-0.0151985389,-0.0056317476,0.0027148659,-0.0134362913
2014-07-11,0.0014709227,0.0026677497,0.0007464400,-0.0034455881,-0.0002384362,0.0035432025
2014-07-14,0.0048435530,0.0083554902,0.0120697103,0.0087562597,0.0048731767,0.0077701932
2014-07-15,-0.0019320957,-0.0052771375,-0.0065010269,0.0064287768,0.0048525557,-0.0102826595
2014-07-16,0.0042010849,0.0110573274,0.0143896978,-0.0010302167,0.0026989968,0.0148072959
2014-07-17,-0.0118340265,-0.0068389744,-0.0106893972,-0.0005878056,-0.0001024583,-0.0121170093
2014-07-18,0.0102649356,0.0016621693,-0.0034714751,-0.0100551199,-0.0028094233,0.0044461092
2014-07-22,0.0026842609,0.0067856589,0.0014722755,0.0083841183,0.0139553723,0.0078910068
2014-07-23,0.0017544380,0.0004268231,0.0019754305,-0.0009594235,0.0079790973,0.0015561903
2014-07-24,0.0004881559,0.0034273490,0.0041523302,-0.0028795692,0.0070762467,0.0078445085
2014-07-25,-0.0048491508,-0.0043831859,-0.0153204913,0.0113481700,0.0030863768,-0.0181606111
2014-07-28,0.0002881549,-0.0005153425,-0.0047531934,0.0046274340,0.0087801870,0.0032836973
2014-07-29,-0.0045277869,0.0029020944,0.0057781808,0.0057098098,0.0086741839,0.0047896801
2014-07-30,0.0000609128,-0.0050530132,-0.0062101195,0.0018030497,0.0037207659,-0.0122046263
2014-07-31,-0.0199992403,-0.0063926249,-0.0194085299,-0.0016272889,0.0009962179,-0.0153420845
2014-08-01,-0.0028591211,-0.0075630231,-0.0209833431,-0.0062518802,-0.0090649628,-0.0102117100
2014-08-04,0.0071890324,-0.0002545507,-0.0060738266,-0.0031314827,0.0027575903,0.0034359235
2014-08-05,-0.0096854700,0.0007487832,0.0038890149,-0.0099641623,0.0019585175,0.0037132678
2014-08-06,0.0000156385,-0.0069285155,-0.0064963964,-0.0104775645,-0.0026017620,-0.0060809063
2014-08-07,-0.0055566200,-0.0058467635,-0.0099747988,0.0047876704,-0.0079958211,-0.0136220940
2014-08-08,0.0115314024,-0.0045472460,-0.0032801763,-0.0298049480,-0.0023024193,-0.0004867716
2014-08-11,0.0027594253,0.0099582640,0.0190269539,0.0238287045,0.0129301743,0.0120280669
2014-08-12,-0.0016366416,-0.0000602916,-0.0121199930,0.0020349624,0.0017605531,-0.0084665501
2014-08-13,0.0067071600,0.0036638763,0.0142687677,0.0034509098,0.0081382944,0.0078396509
2014-08-14,0.0043458141,0.0042963643,0.0028503173,0.0066348682,-0.0035748997,0.0025365123
2014-08-15,-0.0000613729,0.0005684551,-0.0143629885,0.0002461402,0.0061924057,-0.0073881413
2014-08-18,0.0085316722,0.0078036965,0.0167972280,0.0002780827,0.0000208970,0.0134847116
2014-08-19,0.0050006519,0.0056368951,0.0096210946,0.0083008388,0.0067114882,0.0056256825
2014-08-20,0.0024778130,-0.0035106582,-0.0021115673,0.0003016323,0.0014652160,-0.0032107924
2014-08-21,0.0029498897,0.0032862401,0.0093359069,0.0085250525,-0.0065843298,0.0122949111
2014-08-22,-0.0019925871,-0.0003541600,-0.0066330001,-0.0030161146,0.0047263499,-0.0093480139
2014-08-26,0.0058438921,0.0070107599,0.0266598071,-0.0011564762,-0.0015024738,0.0330630074
2014-08-27,0.0000499873,0.0011579397,-0.0019232520,0.0008762575,-0.0062114898,0.0004209963
2014-08-28,-0.0016899011,-0.0036453643,-0.0111968274,-0.0048252866,-0.0071331828,-0.0066480090
2014-08-29,0.0033204147,0.0020570690,0.0008042593,-0.0022814247,0.0000428660,0.0034356075
2014-09-02,-0.0005440662,0.0013783969,0.0038911244,0.0158195302,0.0002812613,-0.0006185657
2014-09-03,-0.0007791411,0.0065014791,0.0125665781,0.0038133593,0.0229879687,0.0099444396
2014-09-04,-0.0015344208,0.0006401161,0.0101563009,-0.0033169355,-0.0007911106,0.0165246428
2014-09-05,0.0050358854,-0.0033294420,0.0023405139,-0.0004784329,-0.0022835684,-0.0018798265
2014-09-08,-0.0030731141,-0.0029613416,0.0011296522,0.0023250628,-0.0019691314,-0.0025766374
2014-09-10,-0.0029227982,-0.0006876144,-0.0059295114,0.0053275603,-0.0192568953,-0.0053945281
2014-09-11,0.0008819054,-0.0044655275,-0.0009164425,0.0076269300,-0.0017291289,-0.0022221081
2014-09-12,-0.0059625585,0.0010882849,-0.0041429398,0.0024570590,-0.0027296474,0.0001802096
2014-09-16,0.0067689098,-0.0021742037,-0.0018858098,-0.0023049346,-0.0186747130,-0.0073283408
2014-09-17,0.0012956437,-0.0016637161,0.0029659007,-0.0014367161,0.0099602375,0.0050486498
2014-09-18,0.0048911801,0.0056629508,0.0141416843,0.0112596203,-0.0085201000,0.0075122902
2014-09-19,-0.0004772696,0.0027275671,0.0001153162,0.0157833203,0.0056866664,-0.0007794433
2014-09-22,-0.0080133233,-0.0094034434,-0.0050738247,-0.0070625777,-0.0144272036,-0.0041850456
2014-09-24,0.0020107455,-0.0099356756,-0.0089819942,-0.0023726047,-0.0014143254,-0.0064894241
2014-09-25,-0.0161687724,-0.0099309025,-0.0157276379,0.0127842950,-0.0064158942,-0.0132406285
2014-09-26,0.0085758246,0.0014608652,-0.0020462609,-0.0088114124,-0.0037748321,0.0090626129
2014-09-29,-0.0025468022,-0.0004210613,-0.0071270527,0.0049772022,-0.0189708353,-0.0083463623
2014-09-30,-0.0027859286,-0.0035958087,0.0054536919,-0.0084067897,-0.0127524981,0.0133477463
2014-10-06,-0.0037875224,-0.0089087530,-0.0279482436,-0.0174711098,0.0166597880,-0.0293734507
2014-10-07,-0.0151260530,-0.0103752602,-0.0133883136,-0.0067409510,0.0046099202,-0.0180519121
2014-10-08,0.0174616503,-0.0020629198,-0.0100019572,-0.0119013958,-0.0067964274,-0.0097454630
2014-10-09,-0.0206614150,-0.0077597562,0.0010771648,-0.0075051890,0.0116577987,-0.0063985493
2014-10-10,-0.0114510123,-0.0142881425,-0.0240099380,-0.0115240450,-0.0189504633,-0.0163566459
2014-10-14,-0.0149150654,0.0083123336,0.0041416747,-0.0237926116,-0.0017570778,0.0035692377
2014-10-15,-0.0081003149,-0.0283292024,-0.0286973077,0.0091728100,0.0039951490,-0.0363309556
2014-10-16,0.0001449777,-0.0025275605,0.0012774450,-0.0222336693,-0.0103332240,-0.0053556734
2014-10-17,0.0128841074,0.0184638074,0.0311513741,-0.0139683004,0.0053391471,0.0292347334
2014-10-20,0.0091426572,-0.0068459041,-0.0149723989,0.0398224885,0.0020435389,-0.0103987281
2014-10-21,0.0195744872,0.0167860263,0.0194086784,-0.0203127201,0.0007941095,0.0225493832
2014-10-22,-0.0072993302,0.0042999218,0.0059840134,0.0264443290,0.0136600269,0.0058437763
2014-10-23,0.0123033771,0.0030470177,0.0119874998,-0.0037385122,-0.0030247438,0.0128110063
2014-10-24,0.0070534494,-0.0047513707,-0.0065776201,0.0100852164,-0.0013277431,-0.0069221951
2014-10-27,-0.0015015684,-0.0039444949,-0.0094783434,0.0063485722,-0.0068220492,-0.0077889193
2014-10-28,0.0119390731,0.0060815896,0.0185990481,-0.0038216025,0.0162954306,0.0038883811
2014-10-29,-0.0013853555,0.0080753031,0.0016121343,0.0146119578,0.0127340642,-0.0004935444
2014-10-30,0.0062301242,0.0015029975,0.0035264720,0.0067050689,-0.0049467139,0.0074441198
2014-10-31,0.0117313935,0.0128256546,0.0232620953,0.0482532833,0.0124892835,0.0221792517
2014-11-04,-0.0029484270,-0.0141296876,-0.0171976653,0.0273374866,-0.0063505295,-0.0243084617
2014-11-05,0.0057004974,0.0131856365,0.0162560666,0.0044388281,-0.0062921729,0.0189410128
2014-11-06,0.0037755130,0.0018504225,0.0066480401,-0.0085515206,-0.0019543104,0.0045765998
2014-11-07,0.0003495862,0.0024423006,-0.0091261955,0.0052345090,-0.0041891417,-0.0089387176
2014-11-10,0.0031201847,0.0067151310,0.0064615946,-0.0059152435,0.0082571975,0.0078593200
2014-11-11,0.0006966942,0.0024352394,0.0018349438,0.0204749250,0.0026776535,0.0050393515
2014-11-12,-0.0007011167,-0.0024745605,-0.0168715767,0.0042595737,0.0054561016,-0.0151316447
2014-11-13,0.0005298447,0.0037059446,0.0040766440,0.0113820843,0.0034154546,0.0019307523
2014-11-14,0.0002402702,0.0028483012,0.0004790679,0.0056368772,0.0028077259,0.0034646462
2014-11-17,0.0007353590,0.0026448813,0.0057721305,-0.0295600206,-0.0120519862,0.0056253092
2014-11-18,0.0051339833,0.0055605662,0.0161374406,0.0218136038,-0.0112581105,0.0085846961
2014-11-19,-0.0015011590,-0.0018631411,0.0017204546,-0.0031890195,-0.0066240915,0.0008938806
2014-11-20,0.0019670962,-0.0026431615,0.0011791574,0.0007004193,-0.0010126902,-0.0074961455
2014-11-21,0.0052368774,0.0107652313,0.0262105516,0.0032744264,0.0037464609,0.0266921151
2014-11-25,0.0017106999,-0.0029181293,0.0132195734,0.0028868989,0.0173566987,0.0080695243
2014-11-26,0.0028059819,-0.0002822573,0.0055114544,-0.0013809506,0.0112427161,-0.0020286417
2014-11-28,-0.0025424272,-0.0009808146,0.0065846046,0.0043874467,-0.0051647043,0.0038322993
2014-12-01,-0.0068293625,-0.0098474094,-0.0017373114,0.0074599726,-0.0258468499,-0.0029270092
2014-12-02,0.0063844611,0.0128748568,-0.0029537470,0.0041569460,0.0122756900,0.0025060314
2014-12-03,0.0037647427,-0.0037822043,0.0037960194,0.0032388762,-0.0095408291,0.0008112615
2014-12-04,-0.0011618962,-0.0055385455,-0.0120781153,0.0094118062,0.0172413664,-0.0154762968
2014-12-05,0.0016652165,0.0094918560,0.0239328130,0.0018582149,0.0071364585,0.0221073711
2014-12-08,-0.0072565652,-0.0104703701,-0.0071506914,0.0008477135,0.0018760143,-0.0099559225
2014-12-09,-0.0002378235,-0.0213872772,-0.0220949066,-0.0068165820,-0.0233635876,-0.0254920693
2014-12-10,-0.0163509688,-0.0045179570,0.0006147321,-0.0224999838,0.0016473530,-0.0084498810
2014-12-11,0.0045356892,-0.0058922776,0.0064083196,-0.0089119296,-0.0090110435,-0.0004849424
2014-12-12,-0.0162135873,-0.0249315339,-0.0271532555,0.0066162739,-0.0027169861,-0.0276700343
2014-12-15,-0.0063425866,-0.0187124878,-0.0271733223,-0.0156681019,-0.0095207412,-0.0252012783
2014-12-16,-0.0084890229,0.0241156137,0.0246282025,-0.0201223476,-0.0155181493,0.0219255279
2014-12-17,0.0203524157,0.0007423158,-0.0020347329,0.0038441614,-0.0037343753,0.0045710460
2014-12-18,0.0240152047,0.0204371498,0.0279356537,0.0232060979,0.0109082104,0.0334589213
2014-12-19,0.0045700489,0.0122641207,-0.0024563717,0.0239017081,0.0124569593,-0.0018450053
2014-12-22,0.0038104639,0.0047973953,0.0080515099,0.0007797470,0.0126289793,0.0030130430
2014-12-29,0.0057877304,0.0086365203,0.0062205161,0.0053699157,0.0155758925,0.0149256181
2014-12-30,-0.0048886047,-0.0130398734,-0.0122472537,-0.0157401485,-0.0114448333,-0.0167650086
2015-01-05,-0.0287308091,-0.0198258446,-0.0338981143,-0.0024101283,0.0093706553,-0.0316049724
2015-01-06,-0.0088934717,-0.0079006722,-0.0003694649,-0.0301872715,-0.0099450685,-0.0067763135
2015-01-07,0.0116298427,0.0083719162,0.0051236824,0.0001267903,0.0083392033,0.0071580704
2015-01-08,0.0178882806,0.0233963986,0.0335600582,0.0166872386,0.0065144140,0.0358545204
2015-01-09,-0.0084038110,-0.0104870475,-0.0192232000,0.0017842769,0.0035417683,-0.0190414320
2015-01-13,-0.0106513704,0.0063220220,0.0303155931,-0.0063973285,0.0123755064,0.0266111756
2015-01-14,-0.0058130673,-0.0234936552,-0.0124655389,-0.0170736737,-0.0042687157,-0.0156259158
2015-01-15,-0.0092478759,0.0172653682,0.0219546211,0.0186198505,0.0098832374,0.0236690208
2015-01-16,0.0134241994,0.0079245402,0.0134719854,-0.0142932586,-0.0101593995,0.0130504995
2015-01-20,0.0015499524,0.0106560455,0.0087885894,0.0297756082,-0.0063210427,0.0151611100
2015-01-21,0.0047316240,0.0162988325,0.0041045191,-0.0049417728,0.0167599364,0.0087268623
2015-01-22,0.0152697219,0.0101962095,0.0132427028,0.0028088954,0.0069828651,0.0151577952
2015-01-23,-0.0054915224,0.0053261493,0.0205028507,0.0105447667,0.0133679931,0.0193046346
2015-01-26,0.0025684609,0.0028685309,0.0139676869,-0.0024686550,0.0023923580,0.0074212977
2015-01-27,-0.0133878624,-0.0059540898,-0.0157200233,0.0171612282,-0.0041196911,-0.0108916593
2015-01-28,-0.0134956094,0.0020993312,0.0077517079,0.0015437429,0.0021981955,-0.0028696836
2015-01-29,0.0095346853,-0.0022414341,0.0025114804,-0.0106491704,-0.0106975691,0.0044438302
2015-01-30,-0.0129919653,-0.0089860210,-0.0040557209,0.0038719225,-0.0036103176,-0.0058686356
2015-02-02,0.0129624637,0.0049189848,0.0125009771,-0.0065830594,-0.0009103726,0.0050865878
2015-02-03,0.0144394953,0.0131512555,0.0058127422,-0.0126545711,0.0028605189,0.0108542704
2015-02-04,-0.0041560462,-0.0017171345,0.0018703710,0.0197792801,0.0050898632,0.0039333681
2015-02-05,0.0102914067,0.0008600441,-0.0005416536,-0.0098491799,0.0034737157,0.0014905352
2015-02-06,-0.0034181723,-0.0018205916,-0.0054120393,0.0082195938,-0.0034765962,-0.0026088108
2015-02-09,-0.0042471944,-0.0023637475,-0.0168608992,0.0035940554,-0.0064179310,-0.0085161913
2015-02-10,0.0106755610,-0.0011847097,0.0084700361,-0.0033452030,0.0002895318,0.0095826826
2015-02-12,0.0096151928,-0.0001464322,0.0154196515,0.0185264233,-0.0043195038,0.0065060841
2015-02-13,0.0040747385,0.0066489802,0.0040065385,-0.0036908987,0.0106619879,0.0070161370
2015-02-17,0.0015975745,0.0035789769,-0.0061824134,0.0041159487,0.0041463237,-0.0011282250
2015-02-18,-0.0003143092,0.0000000000,0.0060005656,0.0117906832,0.0019043553,0.0094740520
2015-02-23,0.0047530961,0.0020440552,0.0155022281,0.0147122095,0.0001884533,0.0131839189
2015-02-24,0.0027587709,0.0054107088,0.0067218445,0.0073948740,-0.0034903689,0.0049647569
2015-02-25,-0.0007657236,-0.0020433111,0.0004041943,-0.0009826790,0.0011397537,-0.0008635585
2015-02-26,-0.0014760282,0.0020619277,0.0104298026,0.0107929886,0.0049955547,0.0058170056
2015-02-27,-0.0029563045,-0.0004316733,0.0065744217,0.0006467863,-0.0031632517,0.0083207135
2015-03-02,0.0061249193,-0.0008781288,0.0007630639,0.0015396052,0.0025842825,-0.0068989790
2015-03-03,-0.0045385422,-0.0074201077,-0.0113931546,-0.0006225515,-0.0074198134,-0.0097756148
2015-03-04,-0.0043885035,0.0043692351,0.0097531930,-0.0059292903,-0.0096101914,0.0098783381
2015-03-05,0.0011960800,0.0060555991,0.0099759520,0.0025791952,-0.0111317211,0.0093871022
2015-03-06,-0.0141739466,-0.0070822560,0.0040820516,0.0116873948,-0.0012003065,0.0001693020
2015-03-09,0.0039444212,-0.0051071798,0.0026959317,-0.0095118454,-0.0016946374,-0.0054689741
2015-03-10,-0.0169613301,-0.0252599717,-0.0070566129,-0.0066757706,-0.0093715473,-0.0111905529
2015-03-11,-0.0019176796,0.0027899081,0.0265739354,0.0031293766,-0.0074908948,0.0237199890
2015-03-12,0.0126014396,0.0058915566,-0.0005590879,0.0142916423,0.0033725581,-0.0020849226
2015-03-13,-0.0060747110,-0.0030320510,0.0086632196,0.0138559902,0.0010610153,0.0046377285
2015-03-16,0.0135336712,0.0094205262,0.0223591066,-0.0004253322,0.0053032248,0.0101188705
2015-03-17,-0.0033201737,0.0049235019,-0.0153578584,0.0099209629,-0.0020067411,-0.0063681013
2015-03-18,0.0121584214,0.0157365298,-0.0048477429,0.0055296840,0.0091454483,0.0008927835
2015-03-19,-0.0048725794,0.0024620758,-0.0019600430,-0.0034751459,0.0144614174,0.0007470575
2015-03-20,0.0090127547,0.0086465962,0.0117627546,0.0042954276,-0.0038273247,0.0099877425
2015-03-23,-0.0017457310,0.0021644992,-0.0119217428,0.0099251780,0.0048930607,-0.0064806444
2015-03-24,-0.0061394220,-0.0025576537,0.0092343699,-0.0020709432,-0.0038747522,0.0066791239
2015-03-25,-0.0145589057,-0.0040885215,-0.0116919654,0.0016613024,0.0052718430,-0.0132244204
2015-03-26,-0.0023775000,-0.0136890567,-0.0018238551,-0.0139307861,-0.0012699812,-0.0029157867
2015-03-27,0.0023685613,-0.0058445326,0.0020813118,-0.0095263287,-0.0004441696,0.0055349627
2015-03-30,0.0122366452,0.0053099785,0.0183412229,0.0065214113,0.0150664429,0.0098250637
2015-03-31,-0.0087957751,-0.0171808202,-0.0099155839,-0.0105304178,0.0018415315,-0.0098120756
2015-04-01,-0.0039653713,0.0053890447,0.0029424587,-0.0089629030,0.0073033281,0.0056778151
2015-04-02,0.0035296670,0.0035244878,-0.0028321939,0.0146021307,0.0076901705,0.0023546826
2015-04-08,0.0072279781,0.0152044929,0.0057214401,0.0246997719,0.0380294515,0.0123606611
2015-04-09,0.0044574810,0.0112434055,0.0108492517,0.0074740562,0.0269670710,0.0140339301
2015-04-10,0.0052028650,0.0106052261,0.0171200476,-0.0015091918,0.0121732202,0.0060491586
2015-04-13,-0.0045812806,-0.0035967165,-0.0029091543,-0.0001089995,0.0272784747,0.0026066712
2015-04-14,0.0016297589,0.0015571253,-0.0090066689,0.0001617019,-0.0162351546,-0.0068631965
2015-04-15,0.0051481957,0.0030387405,0.0003058846,-0.0019549223,0.0020800790,0.0069546994
2015-04-16,-0.0007784436,-0.0051149540,-0.0190068705,0.0008057352,0.0043771104,-0.0056828842
2015-04-17,-0.0113112455,-0.0093336028,-0.0258491346,-0.0117113231,-0.0031215825,-0.0155480181
2015-04-20,0.0092351317,0.0082206272,0.0173851632,-0.0009357725,-0.0201854066,0.0086190626
2015-04-21,-0.0014806053,0.0015314310,0.0040086009,0.0139855737,0.0278856803,0.0009735336
2015-04-22,0.0050874804,-0.0049129547,-0.0060479481,0.0112918546,0.0029931026,0.0035530494
2015-04-23,0.0023577159,0.0036282404,-0.0121164199,0.0026696268,-0.0038000631,-0.0061752318
2015-04-24,0.0022528006,0.0024100826,0.0074439319,-0.0083026665,0.0083830592,0.0043522746
2015-04-27,-0.0041413142,0.0047095484,0.0193305778,-0.0018340998,0.0132785587,0.0129694524
2015-04-28,0.0027692317,-0.0103462838,-0.0188966670,0.0037846016,0.0003221597,-0.0181309361
2015-04-30,-0.0138313567,-0.0099423800,-0.0302480996,-0.0268677809,-0.0108902972,-0.0245274175
2015-05-07,0.0011939479,-0.0105738150,-0.0040517389,-0.0116813226,-0.0299658514,-0.0157079506
2015-05-08,0.0134579012,0.0232031080,0.0264517482,0.0045199701,0.0105302107,0.0247965495
2015-05-11,-0.0050895605,-0.0023982379,-0.0031068913,0.0124732102,0.0051077941,-0.0122819701
2015-05-12,-0.0029496377,-0.0136701943,-0.0172135214,0.0002002806,-0.0112207697,-0.0105850417
2015-05-13,-0.0003049548,0.0022787351,-0.0105427015,0.0071277453,-0.0057612783,-0.0025710431
2015-05-14,0.0107792866,0.0033670862,0.0183553792,-0.0098397782,0.0013677971,0.0135937324
2015-05-15,0.0007684139,-0.0017926287,-0.0097570755,0.0083126055,0.0196334275,-0.0070566805
2015-05-18,0.0030479480,0.0012067958,0.0128635984,0.0079739648,-0.0083037516,0.0037026234
2015-05-19,-0.0006433745,0.0037595884,0.0223428965,0.0068431113,0.0037073008,0.0209463790
2015-05-20,-0.0009305163,0.0017440361,-0.0004100410,0.0084977754,-0.0039174582,0.0031266489
2015-05-21,0.0023378745,0.0008848195,0.0013605231,0.0003123598,-0.0022233085,0.0026104828
2015-05-22,-0.0022338863,0.0025950232,-0.0041788278,0.0030461523,0.0170438212,-0.0007402915
2015-05-26,-0.0102819802,-0.0117610525,-0.0160710729,0.0085406045,0.0091819690,-0.0115402227
2015-05-27,0.0091626413,0.0121312138,0.0125589995,0.0017174137,-0.0059698859,0.0194726009
2015-05-28,-0.0012667609,0.0010805878,-0.0079482234,0.0038530004,-0.0223245498,-0.0086250748
2015-05-29,-0.0063184692,-0.0080245424,-0.0225860340,0.0005687894,-0.0010971353,-0.0252908211
2015-06-01,0.0020594613,-0.0044097997,0.0019475944,0.0003267374,0.0063072312,0.0034764477
2015-06-02,-0.0010085962,-0.0036384452,-0.0093782383,-0.0012970276,-0.0047265535,-0.0041469852
2015-06-03,0.0021188711,0.0032042775,0.0080167638,-0.0033918632,0.0069447679,0.0059366967
2015-06-04,-0.0086231676,-0.0131357175,-0.0069197142,0.0007170088,-0.0038174163,-0.0093441500
2015-06-05,-0.0014361829,-0.0079601260,-0.0126491741,-0.0013319411,-0.0105884011,-0.0133121956
2015-06-08,-0.0064745098,-0.0021456217,-0.0118092965,-0.0001813673,0.0020586504,-0.0128192254
2015-06-09,0.0004183530,-0.0053313984,-0.0057505959,-0.0176411658,-0.0119620891,-0.0015315895
2015-06-10,0.0120424248,0.0113269570,0.0240062400,-0.0024851044,-0.0111850419,0.0174610508
2015-06-11,0.0017386264,0.0024011231,0.0059820945,0.0167916439,0.0082513470,0.0073881712
2015-06-12,-0.0069942999,-0.0090262888,-0.0120261786,0.0011828195,0.0138505848,-0.0141168680
2015-06-15,-0.0046225725,-0.0109655122,-0.0188916797,-0.0009453099,-0.0153489825,-0.0175120897
2015-06-16,0.0056898566,-0.0000595935,0.0053746201,-0.0063689893,-0.0109862784,0.0050878856
2015-06-17,0.0019796413,-0.0043963577,-0.0059760903,-0.0019088774,0.0070422691,-0.0101737958
2015-06-18,0.0099027106,0.0040864300,0.0111395455,-0.0112985891,-0.0022101133,0.0026843839
